Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-02-23,38200,1100,2.96,36450,38300,35700,210435,7757312100,4.68909E+11,12275111
2021-02-22,37100,-1300,-3.39,38400,38700,36650,117448,4378916750,4.55407E+11,12275111
2021-02-19,38400,-1200,-3.03,39400,39700,38150,85055,3279589250,4.71364E+11,12275111
2021-02-18,39600,-400,-1,39950,40800,39150,55294,2187398650,4.86094E+11,12275111
2021-02-17,40000,200,0.5,39800,40250,39600,56369,2247100800,4.91004E+11,12275111
2021-02-16,39800,-1700,-4.1,41500,41550,39500,140326,5624641250,4.88549E+11,12275111
2021-02-15,41500,-300,-0.72,42050,42200,41050,71145,2944250350,5.09417E+11,12275111
2021-02-10,41800,1350,3.34,41000,42150,40300,157996,6510496300,5.131E+11,12275111
2021-02-09,40450,300,0.75,40350,41650,39850,44854,1806555950,4.96528E+11,12275111
2021-02-08,40150,-900,-2.19,41700,41700,39800,83368,3357470450,4.92846E+11,12275111
2021-02-05,41050,1100,2.75,39950,41800,39350,126670,5175638400,5.03893E+11,12275111
2021-02-04,39950,-550,-1.36,40600,40600,39400,62979,2504358900,4.90391E+11,12275111
2021-02-03,40500,250,0.62,40300,40500,39400,86236,3444698750,4.97142E+11,12275111
2021-02-02,40250,-200,-0.49,40450,41000,39850,62391,2520736450,4.94073E+11,12275111
2021-02-01,40450,1450,3.72,39000,40500,38750,84629,3362763000,4.96528E+11,12275111
2021-01-29,39000,-1850,-4.53,41050,41200,38500,154487,6110670200,4.78729E+11,12275111
2021-01-28,40850,-1200,-2.85,40750,41250,40000,130523,5294190550,5.01438E+11,12275111
2021-01-27,42050,-900,-2.1,42700,43100,41450,73478,3086963750,5.16168E+11,12275111
2021-01-26,42950,-1000,-2.28,43950,44050,41900,123457,5283796900,5.27216E+11,12275111
2021-01-25,43950,2100,5.02,41850,44200,41600,307168,13292092400,5.39491E+11,12275111
2021-01-22,41850,-300,-0.71,41900,43100,41200,112912,4742274250,5.13713E+11,12275111
