Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-03-30,3370,-90,-2.6,3455,3490,3300,1541698,5225318420,1.25078E+11,37115267
2021-03-29,3460,175,5.33,3280,3460,3210,2451956,8261108590,1.28419E+11,37115267
2021-03-26,3285,65,2.02,3640,3655,3255,7226774,25054504340,1.21924E+11,37115267
2021-03-25,3220,70,2.22,3150,3315,3115,2539331,8336442850,1.19511E+11,37115267
2021-03-24,3150,150,5,2970,3260,2950,3782521,11985173250,1.16913E+11,37115267
2021-03-23,3000,-45,-1.48,3075,3140,2925,2245549,6900379655,1.11346E+11,37115267
2021-03-22,3045,70,2.35,2970,3095,2960,2122618,6475059390,1.13016E+11,37115267
2021-03-19,2975,110,3.84,2850,3000,2805,1329653,3919901625,1.10418E+11,37115267
2021-03-18,2865,-15,-0.52,2870,2900,2825,541875,1552254875,1.06335E+11,37115267
2021-03-17,2880,30,1.05,2840,2925,2800,867071,2497222360,1.06892E+11,37115267
2021-03-16,2850,85,3.07,2765,2860,2765,866340,2455622510,1.05779E+11,37115267
2021-03-15,2765,5,0.18,2755,2795,2725,504243,1394445885,1.02624E+11,37115267
2021-03-12,2760,15,0.55,2755,2765,2715,372269,1021154780,1.02438E+11,37115267
2021-03-11,2745,50,1.86,2695,2760,2675,481109,1313250175,1.01881E+11,37115267
2021-03-10,2695,-80,-2.88,2790,2900,2670,829633,2290902490,1.00026E+11,37115267
2021-03-09,2775,10,0.36,2950,3060,2765,5252017,15436358020,1.02995E+11,37115267
2021-03-08,2765,90,3.36,2705,2805,2685,1581139,4484923320,1.02624E+11,37115267
2021-03-05,2675,-55,-2.01,2690,2725,2650,251719,675365900,99283339225,37115267
2021-03-04,2730,100,3.8,2600,2750,2595,424594,1136484520,1.01325E+11,37115267
2021-03-03,2630,50,1.94,2570,2655,2555,491668,1278831490,97613152210,37115267
2021-03-02,2580,20,0.78,2575,2610,2540,163392,421159435,95757388860,37115267
2021-02-26,2560,-30,-1.16,2560,2640,2500,286506,723359600,95015083520,37115267
2021-02-25,2590,10,0.39,2625,2640,2580,175107,456080180,96128541530,37115267
2021-02-24,2580,-75,-2.82,2655,2670,2560,229330,600326155,95757388860,37115267
2021-02-23,2655,-65,-2.39,2720,2735,2645,299881,799911470,98541033885,37115267
2021-02-22,2720,10,0.37,2710,2750,2700,151731,413399445,1.00954E+11,37115267
2021-02-19,2710,10,0.37,2700,2720,2650,288217,773268260,1.00582E+11,37115267
2021-02-18,2700,-60,-2.17,2740,2770,2700,296000,804748990,1.00211E+11,37115267
2021-02-17,2760,25,0.91,2750,2765,2720,190659,523654970,1.02438E+11,37115267
2021-02-16,2735,-5,-0.18,2815,2815,2720,388277,1071037360,1.0151E+11,37115267
