Date,Open,High,Low,Close,Adj Close,Volume
2020-10-20,173500,176000,171500,176000,173626.9688,155443
2020-10-21,176000,177500,174000,175500,173133.7031,115693
2020-10-22,174500,175500,171500,174000,171653.9219,117001
2020-10-23,176000,176000,172500,172500,170174.1563,105009
2020-10-26,184000,190000,179500,182000,179546.0625,1128886
2020-10-27,186500,186500,179000,181000,178559.5469,328829
2020-10-28,179500,181500,175500,176500,174120.2188,202957
2020-10-29,172500,174000,169500,171000,168694.375,236965
2020-10-30,171000,175500,168500,168500,166228.0938,192441
2020-11-02,169000,171500,168500,170500,168201.125,106914
2020-11-03,171000,174500,170500,174000,171653.9219,102216
2020-11-04,174500,176500,173500,174500,172147.1875,96948
2020-11-05,175500,177000,174500,177000,174613.4844,99353
2020-11-06,177000,177500,171500,173000,170667.4063,176413
2020-11-09,173500,176500,173000,175000,172640.4531,136036
2020-11-10,173500,174000,170500,171000,168694.375,208757
2020-11-11,171500,177000,171500,177000,174613.4844,239189
2020-11-12,175500,178000,175000,175500,173133.7031,176119
2020-11-13,176000,177000,174000,176500,174120.2188,181471
2020-11-16,178000,179000,176500,176500,174120.2188,201983
2020-11-17,176500,177500,174000,175500,173133.7031,211553
2020-11-18,176000,182000,175500,178500,176093.25,274935
2020-11-19,179000,179500,176000,179000,176586.5156,131789
2020-11-20,178500,180000,177500,179500,177079.7656,115278
2020-11-23,179500,180000,178000,178500,176093.25,170412
2020-11-24,179000,179500,178000,179000,176586.5156,158980
2020-11-25,178500,179000,174000,176000,173626.9688,304905
2020-11-26,175000,175500,173000,175500,173133.7031,123357
2020-11-27,175500,177000,174000,176000,173626.9688,145968
2020-11-30,175500,176000,173000,173000,170667.4063,306653
2020-12-01,175000,175000,173000,174000,171653.9219,115438
2020-12-02,174500,175500,173000,175000,172640.4531,144906
2020-12-03,175000,175500,173000,175500,173133.7031,151815
2020-12-04,175000,175000,174000,174500,172147.1875,173669
2020-12-07,174500,175000,172500,174000,171653.9219,143727
2020-12-08,175000,180000,174500,175000,172640.4531,351416
2020-12-09,177000,177500,174000,175500,173133.7031,159618
2020-12-10,175000,176500,173000,175000,172640.4531,219259
2020-12-11,175000,179500,175000,178000,175600,270068
2020-12-14,178000,183000,176500,180500,178066.2813,383964
2020-12-15,181500,181500,178000,179500,177079.7656,163160
2020-12-16,181000,181500,177500,178500,176093.25,187127
2020-12-17,178500,179000,176000,177500,175106.7344,168441
2020-12-18,178000,179500,176500,177500,175106.7344,197624
2020-12-21,178500,181000,177500,179500,177079.7656,186085
2020-12-22,178500,182000,177500,177500,175106.7344,220873
2020-12-23,179000,179500,177000,178000,175600,158709
2020-12-24,178500,181000,178000,179500,177079.7656,183945
2020-12-28,179500,180000,177500,178000,175600,188655
2020-12-29,177000,178000,176000,177500,177500,180520
2020-12-30,177500,179000,176000,178500,178500,201145
2021-01-04,179000,188000,178500,186000,186000,542371
2021-01-05,186000,219000,182000,212500,212500,1688082
2021-01-06,216000,216500,202500,203000,203000,1101423
2021-01-07,206000,212000,203000,205000,205000,644160
2021-01-08,209000,229500,208000,219500,219500,1543681
2021-01-11,223000,227000,205000,209000,209000,1085192
2021-01-12,207500,208000,198000,206000,206000,565322
2021-01-13,208000,208000,202500,206000,206000,332071
2021-01-14,208500,215000,207000,209500,209500,430198
