Date,Open,High,Low,Close,Adj Close,Volume
2020-07-28,124500.000000,126000.000000,122000.000000,123000.000000,120550.476563,1765179
2020-07-29,122500.000000,125500.000000,120000.000000,125000.000000,122510.648438,1897616
2020-07-30,127000.000000,130500.000000,126000.000000,127500.000000,124960.859375,2728427
2020-07-31,128000.000000,129500.000000,125000.000000,126500.000000,123980.781250,1712713
2020-08-03,126500.000000,128500.000000,123500.000000,127000.000000,124470.820313,1868315
2020-08-04,129500.000000,134000.000000,129000.000000,132500.000000,129861.289063,2492506
2020-08-05,133000.000000,135500.000000,132000.000000,134000.000000,131331.406250,1859551
2020-08-06,136500.000000,146000.000000,136000.000000,144500.000000,141622.312500,4040334
2020-08-07,145500.000000,149500.000000,144500.000000,147000.000000,144072.531250,3208082
2020-08-10,151500.000000,172500.000000,151000.000000,170000.000000,166614.468750,8460795
2020-08-11,171500.000000,180500.000000,164500.000000,179000.000000,175435.250000,6776406
2020-08-12,174000.000000,178500.000000,170500.000000,172000.000000,168574.656250,4877139
2020-08-13,175000.000000,177500.000000,167000.000000,170000.000000,166614.468750,3997431
2020-08-14,171000.000000,172000.000000,161000.000000,167000.000000,163674.234375,4469158
2020-08-18,163500.000000,168000.000000,155500.000000,158000.000000,154853.468750,4328953
2020-08-19,158000.000000,165500.000000,158000.000000,164500.000000,161224.015625,3298626
2020-08-20,163000.000000,165500.000000,154000.000000,155000.000000,151913.203125,3630223
2020-08-21,158000.000000,161500.000000,154000.000000,156000.000000,152893.281250,3348383
2020-08-24,157500.000000,163000.000000,152500.000000,161500.000000,158283.765625,2904566
2020-08-25,167500.000000,171000.000000,165000.000000,166000.000000,162694.140625,3304089
2020-08-26,166500.000000,170000.000000,163000.000000,167500.000000,164164.265625,2638394
2020-08-27,169000.000000,169500.000000,163500.000000,163500.000000,160243.921875,2427108
2020-08-28,165500.000000,176500.000000,164500.000000,172000.000000,168574.656250,5571784
2020-08-31,177500.000000,182000.000000,174500.000000,176500.000000,172985.046875,5275614
2020-09-01,178500.000000,181000.000000,175500.000000,180000.000000,176415.343750,2704194
2020-09-02,178000.000000,178500.000000,173500.000000,176000.000000,172494.984375,2825239
2020-09-03,177500.000000,177500.000000,174000.000000,176500.000000,172985.046875,1841550
2020-09-04,167500.000000,174000.000000,167500.000000,172500.000000,169064.703125,2886867
2020-09-07,172500.000000,173000.000000,169000.000000,170000.000000,166614.468750,1516649
2020-09-08,171000.000000,172500.000000,168000.000000,168000.000000,164654.312500,1933504
2020-09-09,166500.000000,172000.000000,165500.000000,167500.000000,164164.265625,1685225
2020-09-10,170500.000000,171500.000000,168000.000000,169000.000000,165634.406250,1326177
2020-09-11,167500.000000,171500.000000,167500.000000,171500.000000,168084.609375,1538378
2020-09-14,174500.000000,180000.000000,174000.000000,180000.000000,176415.343750,3145262
2020-09-15,184000.000000,185000.000000,178500.000000,179000.000000,175435.250000,2644009
2020-09-16,179500.000000,186000.000000,177000.000000,183500.000000,179845.625000,3401835
2020-09-17,185500.000000,191500.000000,183000.000000,184000.000000,180335.671875,4383978
2020-09-18,184000.000000,186000.000000,179000.000000,181000.000000,177395.421875,2584103
2020-09-21,181000.000000,188500.000000,180500.000000,185000.000000,181315.765625,3133848
