Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-08-17,9450,-700,-6.9,10450,10750,9380,2134600,21491080740,1.84623E+11,19536792
2021-08-13,10150,50,0.5,10250,10250,9790,774238,7744292960,1.98298E+11,19536792
2021-08-12,10100,170,1.71,9980,10200,9750,1210830,12110581250,1.97322E+11,19536792
2021-08-11,9930,470,4.97,9460,10100,9410,1496947,14659734640,1.94E+11,19536792
2021-08-10,9460,-170,-1.77,9620,9620,9350,146420,1386028390,1.84818E+11,19536792
2021-08-09,9630,90,0.94,9510,9650,9420,194880,1854395720,1.88139E+11,19536792
2021-08-06,9540,-90,-0.93,9690,9720,9530,124038,1190272860,1.86381E+11,19536792
2021-08-05,9630,160,1.69,9400,9660,9400,155319,1490571320,1.88139E+11,19536792
2021-08-04,9470,80,0.85,9380,9560,9300,123380,1166152780,1.85013E+11,19536792
2021-08-03,9390,-210,-2.19,9610,9610,9280,262310,2467560280,1.8345E+11,19536792
2021-08-02,9600,40,0.42,9600,9860,9520,380812,3687821940,1.87553E+11,19536792
2021-07-30,9560,40,0.42,9570,9720,9500,250232,2397879050,1.86772E+11,19536792
2021-07-29,9520,-130,-1.35,9640,9740,9510,193233,1857291210,1.8599E+11,19536792
2021-07-28,9650,-120,-1.23,9770,9860,9580,274861,2675812680,1.8853E+11,19536792
2021-07-27,9770,40,0.41,9740,9960,9740,278960,2741950530,1.90874E+11,19536792
2021-07-26,9730,0,0,9770,10000,9710,524954,5193211490,1.90093E+11,19536792
2021-07-23,9730,70,0.72,9780,9900,9620,517585,5049478910,1.90093E+11,19536792
2021-07-22,9660,430,4.66,9290,9670,9230,429578,4078670830,1.88725E+11,19536792
2021-07-21,9230,-120,-1.28,9430,9470,9220,195214,1815106100,1.80325E+11,19536792
2021-07-20,9350,20,0.21,9150,9410,9100,248430,2294865370,1.82669E+11,19536792
2021-07-19,9330,40,0.43,9270,9440,9190,305967,2848921470,1.82278E+11,19536792
2021-07-16,9290,30,0.32,9260,9330,9170,150774,1397247760,1.81497E+11,19536792
2021-07-15,9260,-40,-0.43,9310,9350,9230,148118,1374919760,1.80911E+11,19536792
2021-07-14,9300,-170,-1.8,9440,9440,9230,240953,2242454310,1.81692E+11,19536792
2021-07-13,9470,30,0.32,9530,9540,9380,214116,2022401540,1.85013E+11,19536792
2021-07-12,9440,160,1.72,9310,9470,9270,223084,2089544940,1.84427E+11,19536792
2021-07-09,9280,-210,-2.21,9370,9400,9130,277095,2569123250,1.81301E+11,19536792
2021-07-08,9490,-280,-2.87,9790,9840,9450,387493,3709290110,1.85404E+11,19536792
2021-07-07,9770,0,0,9750,9880,9500,301839,2936908130,1.90874E+11,19536792
2021-07-06,9770,-330,-3.27,10250,10250,9740,618827,6126355540,1.90874E+11,19536792
2021-07-05,10100,0,0,10250,10350,10000,718744,7274074300,1.97322E+11,19536792
2021-07-02,10100,360,3.7,9800,10100,9740,1160139,11588923350,1.97322E+11,19536792
2021-07-01,9740,170,1.78,9650,9780,9550,424034,4107907920,1.90288E+11,19536792
2021-06-30,9570,120,1.27,9540,9740,9470,341341,3282988990,1.86967E+11,19536792
2021-06-29,9450,-50,-0.53,9450,9550,9390,200125,1894638990,1.84623E+11,19536792
2021-06-28,9500,170,1.82,9340,9570,9270,248480,2352240060,1.856E+11,19536792
2021-06-25,9330,250,2.75,9140,9650,9120,809100,7644496190,1.82278E+11,19536792
2021-06-24,9080,-150,-1.63,9210,9230,9060,185056,1682311310,1.77394E+11,19536792
2021-06-23,9230,140,1.54,9150,9280,9050,250854,2293895660,1.80325E+11,19536792
2021-06-22,9090,20,0.22,9150,9220,9060,253199,2308867440,1.77589E+11,19536792
2021-06-21,9070,-280,-2.99,9200,9290,9070,403929,3693961210,1.77199E+11,19536792
2021-06-18,9350,-140,-1.48,9490,9550,9350,288242,2710467540,1.82669E+11,19536792
2021-06-17,9490,-170,-1.76,9670,9670,9490,258454,2465167580,1.85404E+11,19536792
2021-06-16,9660,290,3.09,9350,9680,9320,540337,5172847360,1.88725E+11,19536792
2021-06-15,9370,-80,-0.85,9410,9460,9320,252758,2366005540,1.8306E+11,19536792
2021-06-14,9450,30,0.32,9360,9580,9330,305100,2880540840,1.84623E+11,19536792
2021-06-11,9420,-30,-0.32,9440,9690,9200,951907,8975194540,1.84037E+11,19536792
2021-06-10,9450,-10,-0.11,9550,9600,9450,261247,2483335030,1.84623E+11,19536792
2021-06-09,9460,-190,-1.97,9730,9790,9450,446248,4265410000,1.84818E+11,19536792
2021-06-08,9650,-140,-1.43,9770,10150,9530,853358,8370999670,1.8853E+11,19536792
2021-06-07,9790,310,3.27,9550,9980,9550,1149862,11271377200,1.91265E+11,19536792
2021-06-04,9480,-70,-0.73,9530,9640,9370,411453,3902121540,1.85209E+11,19536792
2021-06-03,9550,-230,-2.35,9850,9850,9400,875048,8357786430,1.86576E+11,19536792
2021-06-02,9780,0,0,9860,9980,9760,543823,5361891840,1.9107E+11,19536792
2021-06-01,9780,-130,-1.31,9910,9960,9770,497695,4892140380,1.9107E+11,19536792
2021-05-31,9910,30,0.3,10000,10100,9800,548085,5432628480,1.9361E+11,19536792
2021-05-28,9880,-110,-1.1,10000,10150,9800,741116,7359211100,1.93024E+11,19536792
2021-05-27,9990,210,2.15,9790,10150,9750,1377253,13779598230,1.95173E+11,19536792
2021-05-26,9780,160,1.66,9620,9950,9620,761290,7471490110,1.9107E+11,19536792
