Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-04-16,3190,100,3.24,3100,3300,3080,474301,1508252470,73479343630,23034277
2021-04-15,3090,-40,-1.28,3130,3130,3070,125045,386725250,71175915930,23034277
2021-04-14,3130,100,3.3,3030,3165,3000,501919,1558724350,72097287010,23034277
2021-04-13,3030,-35,-1.14,3065,3085,3000,75496,229518345,69793859310,23034277
2021-04-12,3065,35,1.16,3030,3085,3015,115890,354198355,70600059005,23034277
2021-04-09,3030,25,0.83,3005,3035,2955,81460,245004265,69793859310,23034277
2021-04-08,3005,-10,-0.33,3045,3045,2980,68478,205493240,69218002385,23034277
2021-04-07,3015,-30,-0.99,3090,3095,2980,121566,366459120,69448345155,23034277
2021-04-06,3045,55,1.84,2990,3045,2960,74700,223627810,70139373465,23034277
2021-04-05,2990,45,1.53,2950,2990,2880,96176,283011860,68872488230,23034277
2021-04-02,2945,5,0.17,2975,2975,2925,46082,135285940,67835945765,23034277
2021-04-01,2940,-20,-0.68,2960,3065,2875,136218,396316125,67720774380,23034277
2021-03-31,2960,30,1.02,2980,3025,2935,77001,229728220,68181459920,23034277
2021-03-30,2930,10,0.34,2900,2945,2900,59912,175429920,67490431610,23034277
2021-03-29,2920,-10,-0.34,2950,2960,2900,50174,146299540,67260088840,23034277
2021-03-26,2930,-5,-0.17,2970,2970,2900,58440,170922020,67490431610,23034277
2021-03-25,2935,-15,-0.51,2985,2985,2910,35841,104885155,67605602995,23034277
2021-03-24,2950,50,1.72,2845,2950,2835,57268,166622060,67951117150,23034277
2021-03-23,2900,-65,-2.19,2940,2980,2900,137211,401233800,66799403300,23034277
2021-03-22,2965,-60,-1.98,3025,3035,2960,103096,308467270,68296631305,23034277
2021-03-19,3025,-30,-0.98,3010,3135,3005,62161,189432740,69678687925,23034277
2021-03-18,3055,-20,-0.65,3120,3120,3050,68966,211537565,70369716235,23034277
2021-03-17,3075,-30,-0.97,3120,3140,3040,78484,240729650,70830401775,23034277
2021-03-16,3105,70,2.31,3070,3115,3030,129737,400240210,71521430085,23034277
2021-03-15,3035,25,0.83,3010,3050,2995,61517,185815975,69909030695,23034277
2021-03-12,3010,20,0.67,3005,3050,2985,53993,162704870,69333173770,23034277
2021-03-11,2990,0,0,3010,3010,2935,55809,166417130,68872488230,23034277
2021-03-10,2990,-10,-0.33,3005,3080,2975,38986,116979300,68872488230,23034277
2021-03-09,3000,20,0.67,3010,3010,2860,107289,314881710,69102831000,23034277
2021-03-08,2980,-70,-2.3,3055,3060,2970,93259,280199650,68642145460,23034277
2021-03-05,3050,-5,-0.16,3000,3050,2970,84186,253039770,70254544850,23034277
2021-03-04,3055,15,0.49,3010,3075,3000,105903,322908835,70369716235,23034277
2021-03-03,3040,25,0.83,2960,3040,2960,79845,240830510,70024202080,23034277
2021-03-02,3015,-35,-1.15,3140,3140,2990,163837,496000595,69448345155,23034277
2021-02-26,3050,-85,-2.71,3050,3085,3000,151391,459558105,70254544850,23034277
2021-02-25,3135,60,1.95,3080,3145,3080,67014,208617325,72212458395,23034277
2021-02-24,3075,-100,-3.15,3165,3190,3045,193620,599129600,70830401775,23034277
2021-02-23,3175,-50,-1.55,3230,3250,3130,144595,460359210,73133829475,23034277
2021-02-22,3225,35,1.1,3200,3280,3180,251847,813952945,74285543325,23034277
2021-02-19,3190,-65,-2,3230,3265,3115,217425,689862825,73479343630,23034277
2021-02-18,3255,130,4.16,3160,3285,3125,491248,1587206195,74976571635,23034277
2021-02-17,3125,25,0.81,3125,3200,3065,137429,429322310,71982115625,23034277
2021-02-16,3100,-10,-0.32,3090,3135,3050,155239,476726025,71406258700,23034277
2021-02-15,3110,-10,-0.32,3140,3175,3080,157640,490109650,71636601470,23034277
2021-02-10,3120,-35,-1.11,3155,3155,3060,101198,313442585,71866944240,23034277
2021-02-09,3155,10,0.32,3190,3195,3125,111452,352411090,72673143935,23034277
2021-02-08,3145,20,0.64,3190,3190,3070,86211,269059760,72442801165,23034277
2021-02-05,3125,-20,-0.64,3145,3195,3050,89241,278606925,71982115625,23034277
2021-02-04,3145,-40,-1.26,3185,3200,3105,119338,374167085,72442801165,23034277
2021-02-03,3185,40,1.27,3145,3250,3135,242065,770684550,73364172245,23034277
2021-02-02,3145,155,5.18,2985,3145,2975,284939,881814480,72442801165,23034277
2021-02-01,2990,95,3.28,2835,3000,2780,211937,615824975,68872488230,23034277
2021-01-29,2895,-190,-6.16,3120,3135,2810,509367,1499283005,66684231915,23034277
2021-01-28,3085,-150,-4.64,3150,3235,3075,203888,635885240,71060744545,23034277
2021-01-27,3235,55,1.73,3220,3320,3130,297372,961161015,74515886095,23034277
2021-01-26,3180,-165,-4.93,3345,3370,3180,387069,1246368945,73249000860,23034277
2021-01-25,3345,90,2.76,3300,3345,3200,592542,1956849165,77049656565,23034277
2021-01-22,3255,20,0.62,3200,3270,3125,314261,1014901280,74976571635,23034277
2021-01-21,3235,85,2.7,3095,3245,3095,426185,1364129175,74515886095,23034277
2021-01-20,3150,10,0.32,3130,3155,3040,243062,753381295,72557972550,23034277
2021-01-19,3140,70,2.28,3030,3150,3030,206991,642790535,72327629780,23034277
2021-01-18,3070,-90,-2.85,3160,3330,3050,693997,2206828120,70715230390,23034277
2021-01-15,3160,5,0.16,3150,3170,3035,529363,1653042175,72788315320,23034277
